dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.386543,4.836265,0.588788,0.815745,0.606109,0.103365,6.279308
0.020000,2.403101,4.836209,0.605346,0.827909,0.608180,0.103565,6.280238
0.020000,2.419903,4.836168,0.622149,0.840114,0.610262,0.104114,6.281238
0.020000,2.436950,4.836143,0.639196,0.852362,0.612417,0.107731,6.282310
0.020000,2.454243,4.836138,0.656489,0.864654,0.614609,0.109595,0.000272
0.020000,2.471783,4.836154,0.674029,0.876991,0.616837,0.111435,0.001496
0.020000,2.489571,4.836192,0.691816,0.889373,0.619103,0.113255,0.002800
0.020000,2.507607,4.836255,0.709852,0.901801,0.621404,0.115056,0.004186
0.020000,2.525892,4.836344,0.728138,0.914276,0.623752,0.117408,0.005657
0.020000,2.544427,4.836464,0.746674,0.926801,0.626228,0.123804,0.007216
0.020000,2.563214,4.836615,0.765461,0.939372,0.628556,0.116397,0.008865
0.020000,2.582253,4.836800,0.784501,0.951995,0.631149,0.129665,0.010608
0.020000,2.601545,4.837022,0.803795,0.964666,0.633577,0.121411,0.012447
0.020000,2.621091,4.837284,0.823342,0.977392,0.636286,0.135445,0.014384
0.020000,2.640892,4.837589,0.843146,0.990169,0.638835,0.127458,0.016424
0.020000,2.660949,4.837940,0.863206,1.002999,0.641517,0.134102,0.018569
0.020000,2.681263,4.838340,0.883524,1.015884,0.644258,0.137006,0.020822
0.020000,2.701835,4.838793,0.904100,1.028825,0.647040,0.139124,0.023185
0.020000,2.722665,4.839301,0.924936,1.041823,0.649864,0.141203,0.025664
0.020000,2.743755,4.839870,0.946034,1.054877,0.652729,0.143245,0.028260
0.020000,2.765105,4.840502,0.967394,1.067990,0.655634,0.145250,0.030976
0.020000,2.786717,4.841202,0.989017,1.081164,0.658693,0.152949,0.033817
0.020000,2.808591,4.841975,1.010905,1.094397,0.661644,0.147550,0.036786
0.020000,2.830729,4.842824,1.033059,1.107691,0.664715,0.153565,0.039886
0.020000,2.853131,4.843754,1.055480,1.121048,0.667871,0.157793,0.043120
0.020000,2.875797,4.844770,1.078169,1.134469,0.671041,0.158484,0.046493
0.020000,2.898730,4.845877,1.101128,1.147953,0.674201,0.157988,0.050007
0.020000,2.921929,4.847080,1.124358,1.161503,0.677487,0.164312,0.053667
0.020000,2.945395,4.848386,1.147861,1.175119,0.680816,0.166444,0.057475
0.020000,2.969129,4.849798,1.171637,1.188802,0.684146,0.166510,0.061437
0.020000,2.993131,4.851324,1.195688,1.202553,0.687530,0.169181,0.065556
0.020000,3.017403,4.852970,1.220015,1.216372,0.690944,0.170733,0.069835
0.020000,3.041944,4.854741,1.244620,1.230259,0.694360,0.170805,0.074279
0.020000,3.066756,4.856644,1.269505,1.244215,0.697801,0.172049,0.078891
0.020000,3.091837,4.858687,1.294669,1.258242,0.701367,0.178301,0.083675
0.020000,3.117190,4.860877,1.320116,1.272339,0.704830,0.173154,0.088635
0.020000,3.142813,4.863220,1.345846,1.286506,0.708362,0.176591,0.093776
0.020000,3.168707,4.865725,1.371861,1.300742,0.711822,0.173013,0.099101
0.020000,3.194872,4.868399,1.398162,1.315052,0.715474,0.182577,0.104613
0.020000,3.221307,4.871250,1.424751,1.329429,0.718861,0.169366,0.110318
0.020000,3.248012,4.874288,1.451628,1.343876,0.722356,0.174756,0.116219
0.020000,3.274987,4.877520,1.478796,1.358392,0.725808,0.172554,0.122320
0.020000,3.302231,4.880956,1.506256,1.372976,0.729205,0.169849,0.128624
0.020000,3.329743,4.884605,1.534008,1.387627,0.732537,0.166621,0.135136
0.020000,3.357521,4.888477,1.562055,1.402343,0.735794,0.162850,0.141859
0.020000,3.385565,4.892581,1.590398,1.417124,0.739035,0.162042,0.148796
0.020000,3.413872,4.896928,1.619037,1.431964,0.742032,0.149864,0.155952
0.020000,3.442442,4.901527,1.647974,1.446865,0.745010,0.148900,0.163329
0.020000,3.471271,4.906391,1.677211,1.461821,0.747824,0.140715,0.170930
0.020000,3.500357,4.911528,1.706747,1.476831,0.750473,0.132420,0.178759
0.020000,3.529698,4.916952,1.736585,1.491889,0.752933,0.123015,0.186819
0.020000,3.559290,4.922672,1.766725,1.506993,0.755205,0.113608,0.195111
0.020000,3.589130,4.928701,1.797168,1.522138,0.757227,0.101090,0.203639
0.020000,3.619213,4.935050,1.827914,1.537318,0.759010,0.089141,0.212404
0.020000,3.649536,4.941732,1.858965,1.552528,0.760512,0.075121,0.221407
0.020000,3.680094,4.948759,1.890320,1.567763,0.761711,0.059919,0.230651
0.020000,3.710881,4.956143,1.921980,1.583013,0.762512,0.040071,0.240136
0.020000,3.741892,4.963896,1.953946,1.598274,0.763049,0.026866,0.249863
0.020000,3.773121,4.972031,1.986216,1.613538,0.763190,0.007038,0.259831
0.020000,3.804560,4.980560,2.018792,1.628794,0.762801,-0.019461,0.270042
0.020000,3.836203,4.989497,2.051673,1.644035,0.762054,-0.037369,0.280492
0.020000,3.868042,4.998853,2.084858,1.659251,0.760837,-0.060801,0.291182
0.020000,3.900068,5.008642,2.118347,1.674433,0.759105,-0.086618,0.302109
0.020000,3.932272,5.018876,2.152138,1.689567,0.756697,-0.120425,0.313271
0.020000,3.964646,5.029567,2.186231,1.704649,0.754063,-0.131682,0.324665
0.020000,3.997178,5.040727,2.220624,1.719661,0.750638,-0.171267,0.336286
0.020000,4.029859,5.052368,2.255316,1.734593,0.746587,-0.202515,0.348130
0.020000,4.062676,5.064502,2.290305,1.749431,0.741908,-0.233984,0.360193
0.020000,4.095618,5.077140,2.325588,1.764168,0.736836,-0.253590,0.372468
0.020000,4.128673,5.090292,2.361164,1.778788,0.731008,-0.291370,0.384948
0.020000,4.161828,5.103971,2.397029,1.793280,0.724570,-0.321947,0.397627
0.020000,4.195055,5.118178,2.433166,1.806840,0.678026,-2.327165,0.410490
0.020000,4.228312,5.132910,2.469540,1.818677,0.591827,-4.309984,0.423518
0.020000,4.261556,5.148160,2.506115,1.828771,0.504719,-4.355389,0.436690
0.020000,4.294746,5.163921,2.542857,1.837109,0.416883,-4.391766,0.449985
0.020000,4.327841,5.180181,2.579731,1.843678,0.328445,-4.421932,0.463378
0.020000,4.360800,5.196927,2.616700,1.848468,0.239523,-4.446110,0.476849
0.020000,4.393583,5.214145,2.653730,1.851469,0.150065,-4.472881,0.490372
0.020000,4.426140,5.231811,2.690770,1.852044,0.028740,-6.066227,0.503921
0.020000,4.458422,5.249897,2.727774,1.850194,-0.092490,-6.061522,0.517467
0.020000,4.490394,5.268383,2.764705,1.846558,-0.181836,-4.467306,0.530986
0.020000,4.522020,5.287243,2.801528,1.841136,-0.271068,-4.461572,0.544456
0.020000,4.553267,5.306451,2.838207,1.833934,-0.360117,-4.452487,0.557853
0.020000,4.584104,5.325978,2.874707,1.824980,-0.447698,-4.379052,0.571156
0.020000,4.614500,5.345795,2.910992,1.814277,-0.535127,-4.371411,0.584343
0.020000,4.644427,5.365870,2.947028,1.801817,-0.623043,-4.395838,0.597393
0.020000,4.673868,5.386179,2.982794,1.788291,-0.676301,-2.662877,0.610291
0.020000,4.702821,5.406703,3.018284,1.774479,-0.690562,-0.713040,0.623029
0.020000,4.731286,5.427428,3.053495,1.760541,-0.696935,-0.318677,0.635599
0.020000,4.763098,5.451721,3.093522,2.001347,12.040323,636.862895,0.669266
0.020000,4.797067,5.479667,3.137509,2.199389,9.902081,-106.912102,0.707768
0.020000,4.830104,5.509089,3.181748,2.211923,0.626720,-463.768045,0.747591
0.020000,4.862059,5.539951,3.226173,2.221249,0.466282,-8.021897,0.788556
0.020000,4.892782,5.572189,3.270706,2.226673,0.271199,-9.754130,0.830443
0.020000,4.922128,5.605706,3.315254,2.227405,0.036597,-11.730114,0.872989
0.020000,4.949958,5.640377,3.359713,2.222940,-0.223234,-12.991528,0.915901
0.020000,4.976154,5.676048,3.403970,2.212838,-0.505092,-14.092932,0.958862
0.020000,5.000621,5.712545,3.447909,2.196971,-0.793334,-14.412109,1.001546
0.020000,5.023294,5.749677,3.491416,2.175351,-1.081047,-14.385608,1.043630
0.020000,5.044140,5.787248,3.534383,2.148326,-1.351244,-13.509888,1.084811
0.020000,5.063156,5.825065,3.576711,2.116421,-1.595247,-12.200129,1.124812
0.020000,5.080372,5.862941,3.618317,2.080282,-1.806945,-10.584923,1.163397
0.020000,5.095845,5.900708,3.659131,2.040691,-1.979553,-8.630372,1.200371
0.020000,5.109653,5.938216,3.699100,1.998459,-2.111572,-6.600959,1.235584
0.020000,5.121891,5.975339,3.738187,1.954364,-2.204744,-4.658607,1.268933
0.020000,5.132665,6.011970,3.776370,1.909135,-2.261478,-2.836699,1.300354
0.020000,5.142087,6.048027,3.813638,1.863412,-2.286152,-1.233668,1.329819
0.020000,5.150273,6.083448,3.849993,1.817732,-2.284009,0.107124,1.357330
0.020000,5.157336,6.118188,3.885443,1.772526,-2.260303,1.185324,1.382914
0.020000,5.163385,6.152217,3.920006,1.728124,-2.220083,2.010993,1.406616
0.020000,5.168525,6.185518,3.953701,1.684761,-2.168160,2.596121,1.428496
0.020000,5.172853,6.218084,3.986553,1.642618,-2.107146,3.050697,1.448621
0.020000,5.176461,6.249916,4.018589,1.601773,-2.042221,3.246256,1.467064
0.020000,5.179432,6.281020,4.049834,1.562281,-1.974600,3.381053,1.483903
0.020000,5.181842,6.311407,4.080317,1.524155,-1.906340,3.413012,1.499213
0.020000,5.183761,6.341093,4.110065,1.487360,-1.839720,3.330994,1.513070
0.020000,5.185253,6.370091,4.139102,1.451860,-1.775020,3.235022,1.525546
0.020000,5.186375,6.398421,4.167454,1.417600,-1.712984,3.101799,1.536712
0.020000,5.187179,6.426099,4.195144,1.384492,-1.655388,2.879772,1.546632
0.020000,5.187712,6.453144,4.222193,1.352484,-1.600434,2.747691,1.555368
0.020000,5.188017,6.479572,4.248623,1.321487,-1.549835,2.529966,1.562977
0.020000,5.188133,6.505400,4.274452,1.291426,-1.503044,2.339576,1.569511
0.020000,5.188094,6.530645,4.299696,1.262227,-1.459952,2.154552,1.575020
0.020000,5.187932,6.555320,4.324373,1.233817,-1.420477,1.973790,1.579546
0.020000,5.187676,6.579441,4.348495,1.206123,-1.384727,1.787490,1.583132
0.020000,5.187352,6.603021,4.372077,1.179088,-1.351754,1.648654,1.585814
0.020000,5.186984,6.626071,4.395130,1.152641,-1.322325,1.471443,1.587625
0.020000,5.186592,6.648602,4.417664,1.126733,-1.295437,1.344414,1.588595
0.020000,5.186197,6.670625,4.439690,1.101306,-1.271352,1.204238,1.588751
0.020000,5.185816,6.692148,4.461217,1.076313,-1.249653,1.084935,1.588118
0.020000,5.185465,6.713179,4.482251,1.051709,-1.230160,0.974645,1.586718
0.020000,5.185158,6.733726,4.502800,1.027455,-1.212693,0.873353,1.584570
0.020000,5.184909,6.753794,4.522870,1.003514,-1.197072,0.781042,1.581692
0.020000,5.184730,6.773391,4.542467,0.979852,-1.183118,0.697713,1.578100
0.020000,5.184630,6.792519,4.561596,0.956444,-1.170387,0.636542,1.573807
0.020000,5.184619,6.811184,4.580261,0.933259,-1.159235,0.557621,1.568828
0.020000,5.184705,6.829390,4.598467,0.910282,-1.148841,0.519679,1.563172
0.020000,5.184895,6.847139,4.616217,0.887489,-1.139691,0.457533,1.556851
0.020000,5.185195,6.864433,4.633514,0.864873,-1.130763,0.446404,1.549874
0.020000,5.185611,6.881277,4.650362,0.842418,-1.122767,0.399785,1.542251
0.020000,5.186146,6.897670,4.666765,0.820117,-1.115031,0.386792,1.533991
0.020000,5.186803,6.913616,4.682724,0.797969,-1.107394,0.381865,1.525101
0.020000,5.187584,6.929116,4.698244,0.775974,-1.099759,0.381760,1.515591
0.020000,5.188491,6.944171,4.713326,0.754135,-1.091944,0.390746,1.505468
0.020000,5.189525,6.958784,4.727976,0.732461,-1.083735,0.410414,1.494744
0.020000,5.190685,6.972956,4.742195,0.710968,-1.074636,0.454990,1.483427
0.020000,5.191969,6.986689,4.755988,0.689659,-1.065460,0.458776,1.471528
0.020000,5.193376,6.999986,4.769359,0.668562,-1.054826,0.531701,1.459059
0.020000,5.194903,7.012850,4.782313,0.647700,-1.043120,0.585301,1.446033
0.020000,5.196547,7.025284,4.794855,0.627094,-1.030289,0.641565,1.432465
0.020000,5.198304,7.037291,4.806991,0.606773,-1.016060,0.711442,1.418371
0.020000,5.200170,7.048878,4.818726,0.586775,-0.999912,0.807379,1.403768
0.020000,5.202139,7.060048,4.830069,0.567127,-0.982407,0.875259,1.388677
0.020000,5.204206,7.070808,4.841026,0.547865,-0.963058,0.967467,1.373119
0.020000,5.206366,7.081166,4.851607,0.529030,-0.941786,1.063605,1.357118
0.020000,5.208613,7.091129,4.861820,0.510657,-0.918636,1.157507,1.340701
0.020000,5.210941,7.100706,4.871676,0.492787,-0.893478,1.257858,1.323895
0.020000,5.213343,7.109907,4.881185,0.475454,-0.866652,1.341332,1.306730
0.020000,5.215814,7.118741,4.890359,0.458694,-0.838004,1.432368,1.289240
0.020000,5.218348,7.127222,4.899209,0.442545,-0.807476,1.526417,1.271458
0.020000,5.220940,7.135360,4.907750,0.427030,-0.775720,1.587810,1.253420
0.020000,5.223583,7.143168,4.915994,0.412181,-0.742452,1.663401,1.235163
0.020000,5.226274,7.150660,4.923954,0.398018,-0.708178,1.713702,1.216727
0.020000,5.229007,7.157849,4.931645,0.384557,-0.673062,1.755815,1.198150
0.020000,5.231778,7.164749,4.939081,0.371809,-0.637398,1.783161,1.179472
0.020000,5.234585,7.171375,4.946277,0.359779,-0.601495,1.795172,1.160735
0.020000,5.237422,7.177740,4.953246,0.348462,-0.565828,1.783342,1.141978
0.020000,5.240289,7.183859,4.960003,0.337857,-0.530260,1.778401,1.123241
0.020000,5.243182,7.189746,4.966562,0.327943,-0.495677,1.729169,1.104564
0.020000,5.246100,7.195413,4.972936,0.318706,-0.461845,1.691587,1.085983
0.020000,5.249041,7.200873,4.979138,0.310111,-0.429784,1.603023,1.067536
0.020000,5.252004,7.206140,4.985181,0.302137,-0.398665,1.555969,1.049257
0.020000,5.254987,7.211225,4.991076,0.294746,-0.369571,1.454706,1.031178
0.020000,5.257989,7.216138,4.996834,0.287899,-0.342334,1.361855,1.013332
0.020000,5.261010,7.220890,5.002465,0.281548,-0.317547,1.239337,0.995745
0.020000,5.264048,7.225490,5.007978,0.275664,-0.294239,1.165381,0.978444
0.020000,5.267103,7.229948,5.013382,0.270192,-0.273581,1.032944,0.961452
0.020000,5.270174,7.234270,5.018684,0.265093,-0.254960,0.931028,0.944790
0.020000,5.273259,7.238464,5.023890,0.260308,-0.239231,0.786445,0.928476
0.020000,5.276356,7.242536,5.029007,0.255814,-0.224725,0.725331,0.912525
0.020000,5.279465,7.246492,5.034038,0.251557,-0.212839,0.594295,0.896952
0.020000,5.282583,7.250336,5.038988,0.247498,-0.202972,0.493351,0.881767
0.020000,5.285708,7.254073,5.043859,0.243585,-0.195613,0.367926,0.866980
0.020000,5.288838,7.257707,5.048656,0.239814,-0.188547,0.353312,0.852596
0.020000,5.291970,7.261241,5.053378,0.236115,-0.184954,0.179631,0.838622
0.020000,5.295102,7.264678,5.058028,0.232490,-0.181285,0.183482,0.825060
0.020000,5.298230,7.268021,5.062605,0.228886,-0.180202,0.054126,0.811912
0.020000,5.301351,7.271270,5.067111,0.225280,-0.180293,-0.004525,0.799179
0.020000,5.304462,7.274428,5.071544,0.221664,-0.180805,-0.025644,0.786859
0.020000,5.307559,7.277498,5.075904,0.218000,-0.183184,-0.118922,0.774950
0.020000,5.310638,7.280479,5.080190,0.214291,-0.185429,-0.112280,0.763449
0.020000,5.313696,7.283373,5.084401,0.210524,-0.188375,-0.147299,0.752352
0.020000,5.316729,7.286181,5.088533,0.206635,-0.194437,-0.303090,0.741655
0.020000,5.319732,7.288904,5.092587,0.202692,-0.197155,-0.135883,0.731351
0.020000,5.322702,7.291542,5.096560,0.198635,-0.202832,-0.283831,0.721435
0.020000,5.325634,7.294097,5.100449,0.194451,-0.209221,-0.319449,0.711903
0.020000,5.328525,7.296568,5.104252,0.190171,-0.213998,-0.238882,0.702746
0.020000,5.331371,7.298957,5.107968,0.185773,-0.219898,-0.294979,0.693957
0.020000,5.334167,7.301263,5.111592,0.181233,-0.227016,-0.355931,0.685532
0.020000,5.336910,7.303488,5.115124,0.176590,-0.232127,-0.255506,0.677462
0.020000,5.339596,7.305632,5.118561,0.171838,-0.237582,-0.272769,0.669740
0.020000,5.342221,7.307695,5.121899,0.166918,-0.246014,-0.421597,0.662360
0.020000,5.344782,7.309677,5.125138,0.161927,-0.249554,-0.177007,0.655314
0.020000,5.347274,7.311580,5.128274,0.156784,-0.257180,-0.381279,0.648597
0.020000,5.349695,7.313403,5.131304,0.151527,-0.262832,-0.282598,0.642201
0.020000,5.352042,7.315147,5.134227,0.146167,-0.268013,-0.259095,0.636120
0.020000,5.354310,7.316812,5.137041,0.140693,-0.273692,-0.283909,0.630348
0.020000,5.356497,7.318399,5.139743,0.135113,-0.278987,-0.264746,0.624878
0.020000,5.358601,7.319907,5.142332,0.129436,-0.283873,-0.244319,0.619705
0.020000,5.360617,7.321339,5.144805,0.123622,-0.290680,-0.340359,0.614824
0.020000,5.362544,7.322693,5.147160,0.117758,-0.293177,-0.124848,0.610229
0.020000,5.364379,7.323970,5.149396,0.111791,-0.298390,-0.260649,0.605915
0.020000,5.366120,7.325171,5.151510,0.105734,-0.302848,-0.222908,0.601877
0.020000,5.367764,7.326295,5.153502,0.099590,-0.307202,-0.217674,0.598111
0.020000,5.369309,7.327344,5.155370,0.093390,-0.309960,-0.137918,0.594612
0.020000,5.370754,7.328318,5.157112,0.087111,-0.313979,-0.200941,0.591376
0.020000,5.372096,7.329216,5.158727,0.080760,-0.317568,-0.179436,0.588401
0.020000,5.373334,7.330040,5.160214,0.074345,-0.320719,-0.157550,0.585681
0.020000,5.374466,7.330789,5.161572,0.067877,-0.323426,-0.135375,0.583215
0.020000,5.375491,7.331464,5.162799,0.061363,-0.325686,-0.112999,0.581000
0.020000,5.376408,7.332065,5.163895,0.054813,-0.327496,-0.090504,0.579031
0.020000,5.377216,7.332592,5.164860,0.048213,-0.330002,-0.125306,0.577309
0.020000,5.377913,7.333045,5.165691,0.041559,-0.332684,-0.134080,0.575830
0.020000,5.378498,7.333425,5.166389,0.034911,-0.332424,0.013011,0.574592
0.020000,5.378972,7.333731,5.166953,0.028207,-0.335183,-0.137950,0.573595
0.020000,5.379339,7.333968,5.167390,0.021828,-0.318955,0.811381,0.572825
0.020000,5.379611,7.334143,5.167714,0.016214,-0.280684,1.913542,0.572254
0.020000,5.379804,7.334267,5.167942,0.011427,-0.239348,2.066803,0.571853
0.020000,5.379929,7.334348,5.168092,0.007475,-0.197642,2.085299,0.571590
0.020000,5.380003,7.334395,5.168179,0.004361,-0.155683,2.097959,0.571437
0.020000,5.380038,7.334418,5.168221,0.002090,-0.113565,2.105884,0.571364
0.020000,5.380049,7.334425,5.168234,0.000662,-0.071361,2.110196,0.571340
0.020000,5.380050,7.334426,5.168236,0.000080,-0.029121,2.112022,0.571337
0.020000,5.380050,7.334426,5.168236,0.000000,-0.003998,1.256134,0.571337
