dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.384636,5.252296,1.592651,1.321225,0.548226,0.000000,0.163329
0.020000,3.410800,5.256710,1.619185,1.332189,0.548226,-0.000000,0.170930
0.020000,3.437146,5.261363,1.645939,1.343154,0.548226,0.000000,0.178759
0.020000,3.463669,5.266266,1.672912,1.354118,0.548226,0.000000,0.186819
0.020000,3.490367,5.271427,1.700104,1.365083,0.548226,0.000000,0.195111
0.020000,3.517235,5.276855,1.727515,1.376047,0.548226,-0.000000,0.203639
0.020000,3.544270,5.282561,1.755146,1.387012,0.548226,0.000000,0.212404
0.020000,3.571468,5.288554,1.782995,1.397976,0.548226,0.000000,0.221407
0.020000,3.598823,5.294845,1.811065,1.408941,0.548226,-0.000000,0.230651
0.020000,3.626331,5.301442,1.839353,1.419905,0.548226,0.000000,0.240136
0.020000,3.653987,5.308356,1.867861,1.430870,0.548226,0.000000,0.249863
0.020000,3.681787,5.315598,1.896588,1.441834,0.548226,0.000000,0.259831
0.020000,3.709723,5.323177,1.925534,1.452799,0.548226,0.000000,0.270042
0.020000,3.737791,5.331104,1.954700,1.463763,0.548226,-0.000000,0.280492
0.020000,3.765983,5.339389,1.984085,1.474728,0.548226,0.000000,0.291182
0.020000,3.794294,5.348042,2.013689,1.485692,0.548226,0.000000,0.302109
0.020000,3.822717,5.357074,2.043512,1.496657,0.548226,0.000000,0.313271
0.020000,3.851244,5.366495,2.073555,1.507621,0.548226,0.000000,0.324665
0.020000,3.879869,5.376314,2.103817,1.518586,0.548226,-0.000000,0.336286
0.020000,3.908583,5.386542,2.134299,1.529551,0.548226,0.000000,0.348130
0.020000,3.937378,5.397189,2.164999,1.540515,0.548226,-0.000000,0.360193
0.020000,3.966246,5.408264,2.195919,1.551480,0.548226,0.000000,0.372468
0.020000,3.995179,5.419776,2.227058,1.562444,0.548226,0.000000,0.384948
0.020000,4.024167,5.431735,2.258417,1.573409,0.548226,0.000000,0.397627
0.020000,4.053190,5.444145,2.289981,1.583003,0.479698,-3.426412,0.410490
0.020000,4.082212,5.457001,2.321723,1.591226,0.411169,-3.426412,0.423518
0.020000,4.111200,5.470299,2.353616,1.598079,0.342641,-3.426412,0.436690
0.020000,4.140121,5.484032,2.385633,1.603561,0.274113,-3.426412,0.449985
0.020000,4.168942,5.498192,2.417745,1.607673,0.205585,-3.426412,0.463378
0.020000,4.197632,5.512770,2.449926,1.610414,0.137056,-3.426412,0.476849
0.020000,4.226159,5.527752,2.482148,1.611784,0.068528,-3.426412,0.490372
0.020000,4.254482,5.543120,2.514373,1.610673,-0.055558,-6.204335,0.503921
0.020000,4.282563,5.558854,2.546561,1.608192,-0.124087,-3.426412,0.517467
0.020000,4.310374,5.574934,2.578687,1.604339,-0.192615,-3.426412,0.530986
0.020000,4.337888,5.591341,2.610721,1.599116,-0.261143,-3.426412,0.544456
0.020000,4.365078,5.608055,2.642637,1.592523,-0.329671,-3.426412,0.557853
0.020000,4.391919,5.625052,2.674408,1.584559,-0.398200,-3.426412,0.571156
0.020000,4.418388,5.642309,2.706006,1.575224,-0.466728,-3.426412,0.584343
0.020000,4.444462,5.659800,2.737404,1.564519,-0.535256,-3.426412,0.597393
0.020000,4.470129,5.677504,2.768584,1.553555,-0.548226,-0.648490,0.610291
0.020000,4.495387,5.695410,2.799546,1.542590,-0.548226,0.000000,0.623029
0.020000,4.520240,5.713504,2.830288,1.531626,-0.548226,0.000000,0.635599
0.020000,4.542542,5.730532,2.860811,1.520661,-0.548226,0.000000,0.669266
0.020000,4.565943,5.749782,2.891114,1.509697,-0.548226,-0.000000,0.707768
0.020000,4.588408,5.769788,2.921199,1.498732,-0.548226,0.000000,0.747591
0.020000,4.609890,5.790533,2.951064,1.487768,-0.548226,0.000000,0.788556
0.020000,4.630342,5.811991,2.980709,1.476803,-0.548226,0.000000,0.830443
0.020000,4.649725,5.834129,3.010136,1.465839,-0.548226,0.000000,0.872989
0.020000,4.668006,5.856904,3.039343,1.454874,-0.548226,-0.000000,0.915901
0.020000,4.685163,5.880266,3.068331,1.443910,-0.548226,0.000000,0.958862
0.020000,4.701182,5.904160,3.097099,1.432945,-0.548226,0.000000,1.001546
0.020000,4.716058,5.928524,3.125649,1.421980,-0.548226,0.000000,1.043630
0.020000,4.729801,5.953295,3.153978,1.411016,-0.548226,0.000000,1.084811
0.020000,4.742428,5.978408,3.182089,1.400051,-0.548226,0.000000,1.124812
0.020000,4.753968,6.003798,3.209981,1.389087,-0.548226,-0.000000,1.163397
0.020000,4.764458,6.029403,3.237653,1.378122,-0.548226,0.000000,1.200371
0.020000,4.773940,6.055165,3.265105,1.367158,-0.548226,0.000000,1.235584
0.020000,4.782465,6.081029,3.292339,1.356193,-0.548226,0.000000,1.268933
0.020000,4.790086,6.106944,3.319353,1.345229,-0.548226,-0.000000,1.300354
0.020000,4.796859,6.132868,3.346148,1.334264,-0.548226,0.000000,1.329819
0.020000,4.802842,6.158761,3.372724,1.323300,-0.548226,-0.000000,1.357330
0.020000,4.808092,6.184588,3.399080,1.312335,-0.548226,0.000000,1.382914
0.020000,4.812666,6.210321,3.425217,1.301371,-0.548226,0.000000,1.406616
0.020000,4.816618,6.235935,3.451135,1.290406,-0.548226,0.000000,1.428496
0.020000,4.820003,6.261409,3.476833,1.279442,-0.548226,0.000000,1.448621
0.020000,4.822872,6.286726,3.502313,1.268477,-0.548226,-0.000000,1.467064
0.020000,4.825273,6.311871,3.527572,1.257513,-0.548226,0.000000,1.483903
0.020000,4.827252,6.336833,3.552613,1.246548,-0.548226,0.000000,1.499213
0.020000,4.828853,6.361603,3.577434,1.235584,-0.548226,0.000000,1.513070
0.020000,4.830117,6.386172,3.602036,1.224619,-0.548226,0.000000,1.525546
0.020000,4.831081,6.410536,3.626419,1.213655,-0.548226,0.000000,1.536712
0.020000,4.831783,6.434689,3.650583,1.202690,-0.548226,0.000000,1.546632
0.020000,4.832255,6.458628,3.674527,1.191726,-0.548226,-0.000000,1.555368
0.020000,4.832528,6.482352,3.698252,1.180761,-0.548226,0.000000,1.562977
0.020000,4.832633,6.505857,3.721757,1.169797,-0.548226,0.000000,1.569511
0.020000,4.832597,6.529143,3.745044,1.158832,-0.548226,0.000000,1.575020
0.020000,4.832446,6.552210,3.768110,1.147867,-0.548226,0.000000,1.579546
0.020000,4.832203,6.575056,3.790958,1.136903,-0.548226,-0.000000,1.583132
0.020000,4.831892,6.597682,3.813587,1.125938,-0.548226,0.000000,1.585814
0.020000,4.831534,6.620089,3.835996,1.114974,-0.548226,0.000000,1.587625
0.020000,4.831148,6.642275,3.858186,1.104009,-0.548226,0.000000,1.588595
0.020000,4.830754,6.664242,3.880156,1.093045,-0.548226,0.000000,1.588751
0.020000,4.830369,6.685990,3.901907,1.082080,-0.548226,-0.000000,1.588118
0.020000,4.830010,6.707519,3.923439,1.071116,-0.548226,0.000000,1.586718
0.020000,4.829692,6.728829,3.944752,1.060151,-0.548226,0.000000,1.584570
0.020000,4.829430,6.749921,3.965845,1.049187,-0.548226,0.000000,1.581692
0.020000,4.829239,6.770794,3.986719,1.038222,-0.548226,0.000000,1.578100
0.020000,4.829131,6.791449,4.007374,1.027258,-0.548226,0.000000,1.573807
0.020000,4.829120,6.811884,4.027810,1.016293,-0.548226,-0.000000,1.568828
0.020000,4.829215,6.832100,4.048026,1.005329,-0.548226,0.000000,1.563172
0.020000,4.829430,6.852096,4.068023,0.994364,-0.548226,0.000000,1.556851
0.020000,4.829773,6.871871,4.087801,0.983400,-0.548226,0.000000,1.549874
0.020000,4.830256,6.891423,4.107359,0.972435,-0.548226,-0.000000,1.542251
0.020000,4.830886,6.910752,4.126698,0.961471,-0.548226,0.000000,1.533991
0.020000,4.831674,6.929855,4.145818,0.950506,-0.548226,0.000000,1.525101
0.020000,4.832626,6.948732,4.164718,0.939542,-0.548226,-0.000000,1.515591
0.020000,4.833750,6.967379,4.183399,0.928577,-0.548226,0.000000,1.505468
0.020000,4.835053,6.985795,4.201861,0.917613,-0.548226,0.000000,1.494744
0.020000,4.836540,7.003976,4.220104,0.906648,-0.548226,-0.000000,1.483427
0.020000,4.838219,7.021921,4.238127,0.895684,-0.548226,0.000000,1.471528
0.020000,4.840093,7.039626,4.255931,0.884719,-0.548226,-0.000000,1.459059
0.020000,4.842166,7.057088,4.273516,0.873754,-0.548226,0.000000,1.446033
0.020000,4.844443,7.074304,4.290881,0.862790,-0.548226,-0.000000,1.432465
0.020000,4.846926,7.091269,4.308028,0.851825,-0.548226,0.000000,1.418371
0.020000,4.849617,7.107980,4.324954,0.840861,-0.548226,-0.000000,1.403768
0.020000,4.852518,7.124434,4.341662,0.829896,-0.548226,0.000000,1.388677
0.020000,4.855629,7.140626,4.358150,0.818932,-0.548226,0.000000,1.373119
0.020000,4.858951,7.156552,4.374419,0.807967,-0.548226,-0.000000,1.357118
