0.01,-612.052401746725,0.0
0.01,-612.052401746725,-0.0
0.01,-612.0524020098798,-0.00010525500162540431
0.01,-612.0524059555402,-0.0008415415127988855
0.01,-612.052423039838,-0.0028374006499913723
0.01,-612.052468981522,-0.006716402571962638
0.01,-612.0525656999228,-0.013094685533227268
0.01,-612.0527412284476,-0.02257852426785046
0.01,-612.0530296039454,-0.03576193730005357
0.01,-612.0534707323785,-0.05322434262448016
0.01,-612.0541102313322,-0.07552827100808189
0.01,-612.054999249983,-0.10321714593817748
0.01,-612.0561942672362,-0.13681313897821468
0.01,-612.0577568688295,-0.17681510899516648
0.01,-612.0597535042822,-0.2236966333914911
0.01,-612.0622552246491,-0.2779041391114807
0.01,-612.0653374021148,-0.3398551407980644
0.01,-612.0690794325338,-0.4099365930532601
0.01,-612.0735644220917,-0.4885033633051386
0.01,-612.0788788593227,-0.5758768313082122
0.01,-612.0851122737789,-0.6723436208043666
0.01,-612.0923568826983,-0.7781544683498977
0.01,-612.1007072270653,-0.8935232337728737
0.01,-612.1102597985007,-1.0186260561660996
0.01,-612.1211126584534,-1.1536006587465846
0.01,-612.1333650511965,-1.298545805324927
0.01,-612.1471170121556,-1.4535209105296745
0.01,-612.1624689731148,-1.6185458053249275
0.01,-612.1795213658578,-1.7936006587465851
0.01,-612.1983742258105,-1.9786260561661004
0.01,-612.219126797246,-2.1735232337728734
0.01,-612.2418771416129,-2.3781544683498974
0.01,-612.2667217505324,-2.592343620804367
0.01,-612.2937551649885,-2.8158768313082128
0.01,-612.3230696022194,-3.0485033633051395
0.01,-612.3547545917775,-3.2899365930532616
0.01,-612.3888966221965,-3.5398551407980645
0.01,-612.4255787996622,-3.7979041391114805
0.01,-612.464880520029,-4.063696633391492
0.01,-612.5068771554818,-4.336815108995166
0.01,-612.551639757075,-4.616813138978214
0.01,-612.5992347743282,-4.903217145938177
0.01,-612.649723792979,-5.195528271008082
0.01,-612.7031632919327,-5.493224342624479
0.01,-612.7596044203658,-5.795761937300052
0.01,-612.8190927958635,-6.102578524267851
0.01,-612.8816683243884,-6.413094685533228
0.01,-612.9473650427892,-6.726716402571963
0.01,-613.0162109844732,-7.042837400649993
0.01,-613.0882280687711,-7.360841541512797
0.01,-613.1634320144315,-7.680105255001625
0.01,-613.2418322775862,-8.0
0.01,-613.3234320144314,-8.319894744998376
0.01,-613.408228068771,-8.639158458487202
0.01,-613.4962109844732,-8.95716259935001
0.01,-613.5873650427892,-9.273283597428039
0.01,-613.6816683243885,-9.586905314466776
