0.1,-670.8,0.0
0.1,-670.8,-0.0
0.1,-670.8095137318968,-0.37748684487290574
0.1,-670.9450573913637,-2.8081103367869114
0.1,-671.4779628409079,-8.391845437659304
0.1,-672.7179264501141,-16.76484580023658
0.1,-674.8692336124406,-26.26835819372417
0.1,-677.935919948126,-34.718793033162704
0.1,-681.7198977812587,-40.421448396004365
0.1,-685.9129176676406,-42.957269609014354
0.1,-690.2396721478141,-43.3773939509214
0.1,-694.569220659006,-43.03966319884087
0.1,-698.7802101967261,-40.7126727829849
0.1,-702.6054636364477,-35.24837549257288
0.1,-705.7340421947611,-26.955169078755404
0.1,-707.9555976628708,-17.454762703793044
0.1,-709.2580258450295,-8.929303994139532
0.1,-709.8330858901257,-3.10832444818294
0.1,-709.9873767609048,-0.46581033756449136
0.1,-709.9999997113257,-0.00015619733988815406
0.1,-710.0,-0.0
0.1,-710.0,-0.0
0.1,-710.0,-0.0
0.1,-710.0,-0.0
0.1,-710.0,-0.0
0.1,-710.0,-0.0
0.1,-710.0,-0.0
0.1,-710.0,-0.0
0.1,-710.0,0.0
